entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
675,678,2018-10-30 20:10:00,2018-10-30 20:25:00,1,112.807,112.779,-3.3
687,688,2018-10-30 21:10:00,2018-10-30 21:15:00,1,112.817,112.843,2.1
710,722,2018-10-30 23:05:00,2018-10-31 00:05:00,1,112.956,113.138,17.7
731,732,2018-10-31 00:50:00,2018-10-31 00:55:00,1,113.075,113.084,0.4
756,775,2018-10-31 02:55:00,2018-10-31 04:30:00,-1,113.050,113.243,-19.8
795,800,2018-10-31 06:10:00,2018-10-31 06:35:00,-1,113.172,113.165,0.2
813,817,2018-10-31 07:40:00,2018-10-31 08:00:00,-1,113.171,113.220,-5.4
826,838,2018-10-31 08:45:00,2018-10-31 09:45:00,1,113.266,113.221,-5.0
843,847,2018-10-31 10:10:00,2018-10-31 10:30:00,-1,113.184,113.161,1.8
857,858,2018-10-31 11:20:00,2018-10-31 11:25:00,1,113.091,113.121,2.5
860,863,2018-10-31 11:35:00,2018-10-31 11:50:00,-1,113.068,113.056,0.7
864,869,2018-10-31 11:55:00,2018-10-31 12:20:00,1,113.078,113.116,3.3
876,877,2018-10-31 12:55:00,2018-10-31 13:00:00,1,113.105,113.127,1.7
887,903,2018-10-31 13:50:00,2018-10-31 15:10:00,1,113.158,113.131,-3.2
953,954,2018-10-31 19:20:00,2018-10-31 19:25:00,-1,112.909,112.882,2.2
960,963,2018-10-31 19:55:00,2018-10-31 20:10:00,1,112.877,112.918,3.6
971,992,2018-10-31 20:50:00,2018-10-31 22:35:00,1,113.028,112.934,-9.9
1030,1030,2018-11-01 01:45:00,2018-11-01 01:45:00,1,112.935,112.935,-0.5
1049,1051,2018-11-01 03:20:00,2018-11-01 03:30:00,-1,112.785,112.751,2.9
1054,1055,2018-11-01 03:45:00,2018-11-01 03:50:00,-1,112.818,112.810,0.3
1055,1062,2018-11-01 03:50:00,2018-11-01 04:25:00,1,112.810,112.866,5.1
1073,1085,2018-11-01 05:20:00,2018-11-01 06:20:00,1,112.879,112.856,-2.8
1096,1098,2018-11-01 07:15:00,2018-11-01 07:25:00,-1,112.856,112.816,3.5
1118,1120,2018-11-01 09:05:00,2018-11-01 09:15:00,1,112.881,112.853,-3.3
1183,1184,2018-11-01 14:30:00,2018-11-01 14:35:00,-1,112.956,112.907,4.4
1190,1196,2018-11-01 15:05:00,2018-11-01 15:35:00,-1,112.870,112.770,9.5
1202,1203,2018-11-01 16:05:00,2018-11-01 16:10:00,1,112.796,112.811,1.0
1241,1246,2018-11-01 19:20:00,2018-11-01 19:45:00,1,112.741,112.748,0.2
1273,1285,2018-11-01 22:00:00,2018-11-01 23:00:00,1,112.697,112.689,-1.3
1295,1310,2018-11-01 23:50:00,2018-11-02 01:05:00,-1,112.649,112.641,0.3
1329,1338,2018-11-02 02:40:00,2018-11-02 03:25:00,1,112.638,112.815,17.2
1351,1352,2018-11-02 04:30:00,2018-11-02 04:35:00,-1,112.789,112.772,1.2
1369,1394,2018-11-02 06:00:00,2018-11-02 08:05:00,1,112.739,113.035,29.1
1466,1470,2018-11-02 14:05:00,2018-11-02 14:25:00,-1,112.818,112.851,-3.8
1478,1485,2018-11-02 15:05:00,2018-11-02 15:40:00,1,112.861,112.964,9.8
1501,1507,2018-11-02 17:00:00,2018-11-02 17:30:00,-1,112.925,112.865,5.5
1517,1525,2018-11-02 18:20:00,2018-11-02 19:00:00,1,112.983,113.085,9.7
1550,1553,2018-11-02 21:05:00,2018-11-02 21:20:00,1,113.161,113.198,3.2
1562,1563,2018-11-02 22:05:00,2018-11-02 22:10:00,1,113.227,113.250,1.8
