entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
1292,1299,2018-10-25 23:25:00,2018-10-26 00:00:00,-1,112.438,112.379,5.4
1311,1312,2018-10-26 01:00:00,2018-10-26 01:05:00,-1,112.367,112.335,2.7
1327,1332,2018-10-26 02:20:00,2018-10-26 02:45:00,1,112.365,112.380,1.0
1340,1345,2018-10-26 03:25:00,2018-10-26 03:50:00,-1,112.307,112.318,-1.6
1354,1359,2018-10-26 04:35:00,2018-10-26 05:00:00,1,112.351,112.392,3.6
1382,1384,2018-10-26 06:55:00,2018-10-26 07:05:00,1,112.150,112.171,1.6
1388,1398,2018-10-26 07:25:00,2018-10-26 08:15:00,-1,112.158,112.173,-2.0
1404,1421,2018-10-26 08:45:00,2018-10-26 10:10:00,-1,112.138,112.175,-4.2
1460,1461,2018-10-26 13:25:00,2018-10-26 13:30:00,-1,111.962,111.948,0.9
1464,1468,2018-10-26 13:45:00,2018-10-26 14:05:00,1,111.936,111.942,0.1
1490,1501,2018-10-26 15:55:00,2018-10-26 16:50:00,1,112.111,111.943,-17.3
1511,1513,2018-10-26 17:40:00,2018-10-26 17:50:00,1,111.667,111.627,-4.5
1513,1516,2018-10-26 17:50:00,2018-10-26 18:05:00,-1,111.627,111.452,17.0
1539,1540,2018-10-26 20:00:00,2018-10-26 20:05:00,1,111.943,112.081,13.3
1557,1562,2018-10-26 21:30:00,2018-10-26 21:55:00,-1,111.918,111.854,5.9
1568,1569,2018-10-26 22:25:00,2018-10-26 22:30:00,-1,111.833,111.802,2.6
