entryX,exitX,entryTime,exitTime,entryStatus,entryPrice,exitPrice,profitPips
666,681,2018-09-25 19:25:00,2018-09-25 20:40:00,1,112.904,112.931,2.2
739,748,2018-09-26 01:30:00,2018-09-26 02:15:00,1,112.957,112.977,1.5
763,766,2018-09-26 03:30:00,2018-09-26 03:45:00,1,112.955,112.951,-0.9
783,791,2018-09-26 05:10:00,2018-09-26 05:50:00,-1,112.907,112.899,0.3
831,838,2018-09-26 09:10:00,2018-09-26 09:45:00,-1,112.861,112.775,8.1
852,854,2018-09-26 10:55:00,2018-09-26 11:05:00,-1,112.803,112.828,-3.0
867,878,2018-09-26 12:10:00,2018-09-26 13:05:00,1,112.858,112.913,5.0
895,896,2018-09-26 14:30:00,2018-09-26 14:35:00,1,112.918,112.926,0.3
902,903,2018-09-26 15:05:00,2018-09-26 15:10:00,1,112.963,112.996,2.8
937,938,2018-09-26 18:00:00,2018-09-26 18:05:00,-1,113.027,113.009,1.3
950,954,2018-09-26 19:05:00,2018-09-26 19:25:00,-1,112.897,112.911,-1.9
967,968,2018-09-26 20:30:00,2018-09-26 20:35:00,-1,112.931,112.922,0.4
975,984,2018-09-26 21:10:00,2018-09-26 21:55:00,-1,112.865,112.875,-1.5
1070,1072,2018-09-27 05:05:00,2018-09-27 05:15:00,1,112.800,112.844,3.9
1075,1078,2018-09-27 05:30:00,2018-09-27 05:45:00,1,112.819,112.799,-2.5
1086,1088,2018-09-27 06:25:00,2018-09-27 06:35:00,-1,112.763,112.740,1.8
1113,1125,2018-09-27 08:40:00,2018-09-27 09:40:00,-1,112.617,112.632,-2.0
1132,1144,2018-09-27 10:15:00,2018-09-27 11:15:00,1,112.639,112.672,2.8
1151,1152,2018-09-27 11:50:00,2018-09-27 11:55:00,1,112.707,112.733,2.1
1198,1210,2018-09-27 15:45:00,2018-09-27 16:45:00,1,112.970,113.043,6.8
1292,1296,2018-09-27 23:35:00,2018-09-27 23:55:00,-1,113.385,113.373,0.7
1331,1337,2018-09-28 02:50:00,2018-09-28 03:20:00,-1,113.361,113.345,1.1
1350,1355,2018-09-28 04:25:00,2018-09-28 04:50:00,1,113.557,113.538,-2.4
1365,1371,2018-09-28 05:40:00,2018-09-28 06:10:00,1,113.575,113.545,-3.5
1382,1385,2018-09-28 07:05:00,2018-09-28 07:20:00,-1,113.495,113.459,3.1
1391,1394,2018-09-28 07:50:00,2018-09-28 08:05:00,1,113.511,113.527,1.1
1402,1413,2018-09-28 08:45:00,2018-09-28 09:40:00,-1,113.506,113.401,10.0
1421,1427,2018-09-28 10:20:00,2018-09-28 10:50:00,-1,113.442,113.438,-0.1
1444,1446,2018-09-28 12:15:00,2018-09-28 12:25:00,1,113.503,113.484,-2.4
1467,1468,2018-09-28 14:10:00,2018-09-28 14:15:00,1,113.394,113.425,2.6
1472,1478,2018-09-28 14:35:00,2018-09-28 15:05:00,1,113.399,113.365,-3.9
1512,1513,2018-09-28 17:55:00,2018-09-28 18:00:00,1,113.558,113.587,2.4
1514,1515,2018-09-28 18:05:00,2018-09-28 18:10:00,1,113.529,113.545,1.1
1517,1518,2018-09-28 18:20:00,2018-09-28 18:25:00,-1,113.545,113.518,2.2
1522,1524,2018-09-28 18:45:00,2018-09-28 18:55:00,-1,113.454,113.438,1.1
1527,1534,2018-09-28 19:10:00,2018-09-28 19:45:00,1,113.460,113.487,2.2
1559,1561,2018-09-28 21:50:00,2018-09-28 22:00:00,1,113.576,113.567,-1.4
1572,1574,2018-09-28 22:55:00,2018-09-28 23:05:00,1,113.598,113.618,1.5
